Player,Age,Tm,MP,TRB,AST,STL,BLK,PTS,FGA,FG%,3PA,3P%,eFG%,FT%,TOV,PF,PER,TS%,USG%,VORP,WS,TRB%,AST%,STL%,BLK%,TOV%,WS/48,BPM,Year,box,W/L%,playoffs,seed,Share,Rank,got_votes,is_mvp,gp_pct,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total,pra,total_pra,total_prank,pra_rank
Kirk Hinrich,33,CHI,29.0,2.6,3.9,1.1,0.4,9.1,8.5,0.4,3.3,0.4,0.5,0.8,1.6,2.8,10.8,0.5,17.3,0.6,3.8,5.2,22.6,2.0,1.0,15.1,0.1,-0.8,2014,8.0,0.6,1,4,0.0,,0,0,0.9,0.0,0.0,6.0,1.0,0.0,7.0,1.0,13.0,0.0,6.0,27.0,1570.0,2844.5
George Hill,27,IND,32.0,3.7,3.5,1.0,0.3,10.3,8.1,0.4,3.4,0.4,0.5,0.8,1.2,2.1,13.4,0.6,14.8,2.7,7.8,6.5,17.2,1.6,0.7,11.7,0.2,2.4,2014,8.5,0.7,1,1,0.0,,0,0,0.9,2.0,0.0,13.0,1.0,0.0,9.0,3.0,22.0,0.0,15.0,47.0,953.0,1527.5
Nene Hilario,31,WAS,29.4,5.5,2.9,1.2,0.9,14.2,11.2,0.5,0.1,0.2,0.5,0.6,2.2,3.1,16.6,0.5,24.0,0.9,3.2,10.9,16.3,2.1,2.5,14.1,0.1,0.2,2014,10.5,0.5,1,6,0.0,,0,0,0.6,3.0,3.0,1.0,1.0,2.0,0.0,4.0,1.0,5.0,7.0,6.0,3448.0,2603.5
J.J. Hickson,25,DEN,26.9,9.2,1.4,0.7,0.7,11.8,9.5,0.5,0.1,0.0,0.5,0.5,1.9,2.6,16.2,0.5,20.8,0.6,3.3,18.3,8.4,1.2,2.0,14.1,0.1,-0.8,2014,12.0,0.4,0,11,0.0,,0,0,0.8,3.0,9.0,1.0,4.0,19.0,0.0,7.0,1.0,28.0,13.0,9.0,2919.5,1707.0
Brandon Jennings,24,DET,34.1,3.1,7.6,1.3,0.1,15.5,14.2,0.4,5.7,0.3,0.4,0.8,2.7,2.0,15.6,0.5,23.4,1.0,3.9,4.9,34.4,1.9,0.2,14.4,0.1,-0.5,2014,12.1,0.4,0,11,0.0,,0,0,1.0,6.0,0.0,21.0,15.0,0.0,38.0,21.0,59.0,0.0,27.0,139.0,113.5,775.5
Amir Johnson,26,TOR,28.8,6.6,1.5,0.7,1.1,10.4,7.9,0.6,0.9,0.3,0.6,0.6,1.6,3.5,15.4,0.6,16.4,2.6,6.3,13.3,8.7,1.3,3.2,15.4,0.1,2.6,2014,9.9,0.6,1,3,0.0,,0,0,0.9,1.0,8.0,0.0,2.0,7.0,1.0,3.0,1.0,15.0,9.0,5.0,3692.0,2207.0
Joe Johnson,32,BRK,32.6,3.4,2.7,0.6,0.1,15.8,12.9,0.5,5.1,0.4,0.5,0.8,1.5,1.6,15.5,0.6,22.3,1.2,4.9,6.3,15.0,1.0,0.3,9.8,0.1,-0.2,2014,6.8,0.5,1,5,0.0,,0,0,1.0,13.0,2.0,7.0,7.0,4.0,5.0,20.0,12.0,6.0,22.0,44.0,1032.5,1023.5
Wesley Johnson,26,LAL,28.4,4.4,1.6,1.1,1.0,9.1,8.2,0.4,3.4,0.4,0.5,0.8,1.1,2.6,11.0,0.5,15.1,1.2,1.9,8.3,8.2,1.9,2.5,11.6,0.0,0.2,2014,8.1,0.3,0,14,0.0,,0,0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,5.0,3.0,4.0,3990.0,3932.0
Terrence Jones,22,HOU,27.3,6.9,1.1,0.7,1.3,12.1,9.4,0.5,1.3,0.3,0.6,0.6,0.9,1.8,19.1,0.6,18.3,2.2,7.3,14.1,7.0,1.3,3.5,8.2,0.2,2.2,2014,10.0,0.7,1,5,0.0,,0,0,0.9,4.0,6.0,0.0,1.0,2.0,0.0,5.0,0.0,8.0,10.0,5.0,3692.0,2045.0
DeAndre Jordan,25,LAC,35.0,13.6,0.9,1.0,2.5,10.4,6.3,0.7,0.0,,0.7,0.4,1.5,3.2,18.2,0.6,12.4,4.4,11.1,21.6,3.7,1.4,5.4,15.3,0.2,4.1,2014,18.0,0.7,1,3,0.0,,0,0,1.0,1.0,42.0,0.0,0.0,19.0,0.0,1.0,0.0,61.0,43.0,1.0,5511.0,360.0
Enes Kanter,21,UTA,26.7,7.5,0.9,0.4,0.5,12.3,10.7,0.5,0.0,0.0,0.5,0.7,1.8,2.9,15.6,0.5,23.3,-1.0,2.2,16.1,6.4,0.7,1.5,13.3,0.1,-3.9,2014,9.3,0.3,0,15,0.0,,0,0,1.0,1.0,1.0,0.0,10.0,22.0,0.0,11.0,0.0,23.0,2.0,11.0,2642.5,4486.5
Brandon Knight,22,MIL,33.3,3.5,4.9,1.0,0.2,17.9,15.2,0.4,4.7,0.3,0.5,0.8,2.6,2.0,16.5,0.5,26.8,0.7,2.8,6.1,26.6,1.5,0.6,13.2,0.1,-0.9,2014,9.6,0.2,0,15,0.0,,0,0,0.9,5.0,0.0,5.0,24.0,2.0,29.0,29.0,34.0,2.0,10.0,97.0,369.5,2045.0
Kyle Korver,32,ATL,33.9,4.0,2.9,1.0,0.3,12.0,8.6,0.5,5.5,0.5,0.6,0.9,1.4,2.1,13.5,0.7,14.2,2.5,5.9,6.8,13.3,1.5,0.8,13.6,0.1,2.2,2014,8.2,0.5,1,8,0.0,,0,0,0.9,5.0,0.0,1.0,2.0,1.0,2.0,7.0,3.0,1.0,6.0,13.0,2436.5,2844.5
Ty Lawson,26,DEN,35.8,3.5,8.8,1.6,0.2,17.6,13.0,0.4,3.3,0.4,0.5,0.8,3.2,1.8,19.0,0.6,22.7,2.1,6.3,5.2,38.2,2.2,0.3,16.9,0.1,1.7,2014,14.1,0.4,0,11,0.0,,0,0,0.8,7.0,0.0,24.0,14.0,0.0,28.0,21.0,52.0,0.0,31.0,125.0,179.5,631.5
David Lee,30,GSW,33.2,9.3,2.1,0.7,0.4,18.2,14.2,0.5,0.0,0.0,0.5,0.8,2.2,3.0,19.1,0.6,24.3,1.6,7.6,15.3,10.9,1.0,0.9,12.0,0.2,0.8,2014,12.5,0.6,1,6,0.0,,0,0,0.8,10.0,18.0,0.0,4.0,11.0,0.0,14.0,0.0,29.0,28.0,14.0,2354.5,738.0
Kawhi Leonard,22,SAS,29.1,6.2,2.0,1.7,0.8,12.8,9.8,0.5,2.8,0.4,0.6,0.8,1.2,1.9,19.4,0.6,18.3,3.8,7.7,12.1,10.4,3.0,1.9,10.3,0.2,5.8,2014,10.7,0.8,1,1,0.0,,0,0,0.8,2.0,8.0,1.0,2.0,3.0,1.0,4.0,2.0,11.0,11.0,8.0,3073.0,1917.0
Damian Lillard,23,POR,35.8,3.5,5.6,0.8,0.3,20.7,15.9,0.4,6.8,0.4,0.5,0.9,2.4,2.4,18.6,0.6,25.0,3.5,9.6,5.3,25.1,1.1,0.5,11.5,0.2,2.7,2014,10.2,0.7,1,4,0.0,,0,0,1.0,11.0,1.0,25.0,14.0,0.0,10.0,25.0,35.0,1.0,37.0,95.0,385.0,479.0
Jeremy Lin,25,HOU,28.9,2.6,4.1,1.0,0.4,12.5,9.3,0.4,3.2,0.4,0.5,0.8,2.5,2.3,14.3,0.6,20.4,0.9,4.4,5.1,22.3,1.7,1.0,18.4,0.1,-0.3,2014,8.1,0.7,1,5,0.0,,0,0,0.9,1.0,1.0,13.0,3.0,0.0,7.0,4.0,20.0,1.0,15.0,44.0,1032.5,1527.5
Shaun Livingston,28,BRK,26.0,3.2,3.2,1.2,0.4,8.3,6.4,0.5,0.1,0.2,0.5,0.8,1.4,2.3,14.5,0.6,16.1,1.3,4.4,7.5,20.1,2.5,1.3,15.5,0.1,0.6,2014,8.0,0.5,1,5,0.0,,0,0,0.9,3.0,4.0,7.0,4.0,0.0,5.0,7.0,12.0,4.0,14.0,31.0,1432.5,1608.0
Brook Lopez,25,BRK,31.4,6.0,0.9,0.5,1.8,20.7,13.5,0.6,0.1,0.0,0.6,0.8,1.6,3.1,25.4,0.6,27.1,0.4,2.3,11.5,6.1,0.9,4.8,9.1,0.2,1.1,2014,9.2,0.5,1,5,0.0,,0,0,0.2,3.0,2.0,0.0,5.0,2.0,0.0,8.0,0.0,4.0,5.0,8.0,3073.0,3132.0
Robin Lopez,25,POR,31.7,8.5,0.9,0.3,1.7,11.1,7.9,0.6,0.0,0.0,0.6,0.8,1.0,2.4,17.7,0.6,14.0,3.3,9.5,14.5,4.2,0.5,3.7,10.1,0.2,3.0,2014,11.4,0.7,1,4,0.0,,0,0,1.0,1.0,13.0,0.0,2.0,10.0,0.0,3.0,0.0,23.0,14.0,3.0,4351.5,1608.0
Roy Hibbert,27,IND,29.7,6.6,1.1,0.4,2.2,10.8,9.3,0.4,0.1,0.4,0.4,0.8,1.8,3.3,13.5,0.5,19.4,1.1,5.4,12.5,6.2,0.6,5.7,14.5,0.1,-0.2,2014,10.3,0.7,1,1,0.0,,0,0,1.0,6.0,12.0,0.0,3.0,3.0,0.0,9.0,0.0,15.0,18.0,9.0,2919.5,1295.0
John Henson,23,MIL,26.5,7.1,1.6,0.6,1.7,11.1,9.1,0.5,0.0,0.0,0.5,0.5,1.6,2.6,17.9,0.5,20.3,1.1,3.3,15.3,10.9,1.2,5.1,13.7,0.1,0.3,2014,11.0,0.2,0,15,0.0,,0,0,0.9,1.0,4.0,0.0,4.0,15.0,0.0,5.0,0.0,19.0,5.0,5.0,3692.0,3132.0
Gerald Henderson,26,CHA,32.0,4.0,2.6,0.7,0.4,14.0,12.1,0.4,1.5,0.3,0.5,0.8,1.5,2.1,13.1,0.5,22.1,0.2,3.6,7.1,13.9,1.1,1.0,9.6,0.1,-1.7,2014,7.7,0.5,1,7,0.0,,0,0,0.9,1.0,1.0,2.0,5.0,1.0,2.0,6.0,4.0,2.0,4.0,14.0,2354.5,3489.5
Mike Dunleavy,33,CHI,31.5,4.2,2.3,0.8,0.6,11.3,9.4,0.4,4.0,0.4,0.5,0.9,1.3,2.0,12.6,0.5,17.0,1.8,6.5,7.6,12.3,1.3,1.4,11.3,0.1,0.7,2014,7.9,0.6,1,4,0.0,,0,0,1.0,5.0,1.0,1.0,2.0,0.0,2.0,7.0,3.0,1.0,7.0,13.0,2436.5,2603.5
Jimmy Butler,24,CHI,38.7,4.9,2.6,1.9,0.5,13.1,10.3,0.4,3.6,0.3,0.4,0.8,1.5,1.6,13.5,0.5,16.8,2.9,7.1,7.2,11.1,2.6,1.1,10.8,0.1,2.4,2014,9.9,0.6,1,4,0.0,,0,0,0.8,3.0,1.0,3.0,4.0,0.0,1.0,7.0,4.0,1.0,7.0,15.0,2279.5,2603.5
Jose Calderon,32,DAL,30.5,2.4,4.7,0.9,0.1,11.4,9.2,0.5,5.2,0.4,0.6,0.8,1.3,1.7,15.2,0.6,16.2,2.1,6.3,4.5,22.4,1.4,0.4,11.7,0.1,1.3,2014,8.1,0.6,1,8,0.0,,0,0,1.0,0.0,0.0,12.0,2.0,0.0,5.0,2.0,17.0,0.0,12.0,36.0,1259.5,1811.5
DeMarre Carroll,27,ATL,32.1,5.5,1.8,1.5,0.3,11.1,8.8,0.5,3.7,0.4,0.5,0.8,1.1,2.6,13.9,0.6,15.2,2.4,5.8,10.0,8.9,2.3,0.7,10.1,0.1,2.1,2014,9.1,0.5,1,8,0.0,,0,0,0.9,0.0,3.0,0.0,3.0,5.0,0.0,3.0,0.0,8.0,3.0,3.0,4351.5,3932.0
Michael Carter-Williams,22,PHI,34.5,6.2,6.3,1.9,0.6,16.7,15.1,0.4,3.0,0.3,0.4,0.7,3.5,3.0,15.5,0.5,25.7,1.1,1.3,9.8,30.2,2.6,1.4,16.9,0.0,-0.2,2014,15.0,0.2,0,14,0.0,,0,0,0.9,5.0,4.0,9.0,12.0,13.0,36.0,17.0,45.0,17.0,18.0,107.0,302.0,1295.0
Mario Chalmers,27,MIA,29.8,2.9,4.9,1.6,0.2,9.8,7.7,0.5,3.1,0.4,0.5,0.7,2.2,2.9,14.0,0.6,17.4,1.7,4.8,6.2,24.3,2.9,0.6,20.4,0.1,1.2,2014,9.6,0.7,1,2,0.0,,0,0,0.9,0.0,0.0,13.0,0.0,2.0,6.0,0.0,19.0,2.0,13.0,38.0,1202.0,1707.0
Tyson Chandler,31,NYK,30.2,9.6,1.1,0.7,1.1,8.7,5.9,0.6,0.0,0.0,0.6,0.6,1.3,2.6,16.4,0.6,12.9,1.4,4.9,18.7,5.5,1.2,3.4,15.4,0.1,1.3,2014,12.5,0.5,0,9,0.0,,0,0,0.7,0.0,11.0,0.0,0.0,16.0,1.0,0.0,1.0,27.0,11.0,2.0,4863.0,1917.0
Wilson Chandler,26,DEN,31.1,4.7,1.8,0.7,0.5,13.6,11.9,0.4,5.7,0.3,0.5,0.7,1.3,3.1,12.4,0.5,19.5,1.1,3.1,8.2,9.3,1.2,1.2,8.9,0.1,0.2,2014,7.7,0.4,0,11,0.0,,0,0,0.8,5.0,2.0,0.0,6.0,3.0,0.0,11.0,0.0,5.0,7.0,11.0,2642.5,2603.5
Darren Collison,26,LAC,25.9,2.4,3.7,1.2,0.2,11.4,8.7,0.5,2.4,0.4,0.5,0.9,1.7,1.9,16.2,0.6,19.7,1.6,5.9,5.0,21.9,2.2,0.6,14.3,0.1,1.0,2014,7.5,0.7,1,3,0.0,,0,0,1.0,4.0,0.0,7.0,0.0,0.0,3.0,4.0,10.0,0.0,11.0,24.0,1714.0,1917.0
DeMarcus Cousins,23,SAC,32.4,11.7,2.9,1.5,1.3,22.7,16.8,0.5,0.1,0.0,0.5,0.7,3.5,3.8,26.1,0.6,32.7,3.9,7.9,20.4,17.8,2.4,3.2,14.7,0.2,4.7,2014,17.4,0.3,0,13,0.0,,0,0,0.9,13.0,19.0,2.0,24.0,32.0,5.0,37.0,7.0,51.0,34.0,51.0,873.0,548.0
Jamal Crawford,33,LAC,30.3,2.3,3.2,0.9,0.2,18.6,14.7,0.4,6.5,0.4,0.5,0.9,2.0,1.7,17.3,0.6,27.2,1.2,5.3,4.2,17.4,1.4,0.4,10.5,0.1,0.2,2014,6.6,0.7,1,3,0.0,,0,0,0.8,8.0,0.0,3.0,7.0,0.0,3.0,15.0,6.0,0.0,11.0,27.0,1570.0,1917.0
Anthony Davis,20,NOP,35.2,10.0,1.6,1.3,2.8,20.8,15.0,0.5,0.1,0.2,0.5,0.8,1.6,3.0,26.5,0.6,25.2,3.9,10.4,16.6,8.0,2.0,6.7,8.3,0.2,4.5,2014,15.7,0.4,0,12,0.0,,0,0,0.8,14.0,23.0,1.0,14.0,25.0,0.0,28.0,1.0,48.0,38.0,30.0,1463.0,457.5
DeMar DeRozan,24,TOR,38.2,4.3,4.0,1.1,0.4,22.7,17.8,0.4,2.7,0.3,0.5,0.8,2.2,2.5,18.4,0.5,28.0,2.0,8.8,6.6,18.9,1.5,0.7,9.5,0.1,0.7,2014,9.8,0.6,1,3,0.0,,0,0,1.0,21.0,1.0,6.0,19.0,1.0,6.0,40.0,12.0,2.0,28.0,64.0,684.5,738.0
Boris Diaw,31,SAS,25.0,4.1,2.8,0.6,0.4,9.1,7.3,0.5,1.4,0.4,0.6,0.7,1.5,1.8,14.1,0.6,17.0,1.8,4.9,9.3,16.3,1.1,1.2,16.3,0.1,1.6,2014,7.9,0.8,1,1,0.0,,0,0,1.0,2.0,1.0,5.0,1.0,0.0,2.0,3.0,7.0,1.0,8.0,17.0,2129.5,2394.5
Andre Drummond,20,DET,32.3,13.2,0.4,1.2,1.6,13.5,9.5,0.6,0.0,0.0,0.6,0.4,1.4,3.4,22.6,0.6,16.7,2.4,9.9,22.3,2.2,2.0,4.0,10.7,0.2,1.6,2014,16.4,0.4,0,11,0.0,,0,0,1.0,7.0,22.0,0.0,4.0,37.0,0.0,11.0,0.0,59.0,29.0,11.0,2642.5,701.0
Monta Ellis,28,DAL,36.9,3.6,5.7,1.7,0.3,19.0,15.6,0.5,2.5,0.3,0.5,0.8,3.2,2.4,16.8,0.5,26.0,1.5,4.9,5.6,24.8,2.4,0.6,15.2,0.1,0.0,2014,11.3,0.6,1,8,0.0,,0,0,1.0,18.0,4.0,23.0,12.0,0.0,15.0,30.0,38.0,4.0,45.0,106.0,310.5,327.0
Gordon Hayward,23,UTA,36.4,5.1,5.2,1.4,0.5,16.2,13.4,0.4,3.6,0.3,0.5,0.8,2.8,2.0,16.2,0.5,23.1,2.1,3.6,8.0,24.1,2.1,1.1,15.0,0.1,1.0,2014,12.2,0.3,0,15,0.0,,0,0,0.9,9.0,5.0,11.0,16.0,4.0,24.0,25.0,35.0,9.0,25.0,95.0,385.0,865.5
Tyreke Evans,24,NOP,28.2,4.7,5.0,1.2,0.3,14.5,12.5,0.4,1.3,0.2,0.4,0.8,2.4,2.2,18.4,0.5,27.1,1.4,3.1,9.8,30.4,2.2,0.9,14.5,0.1,0.8,2014,11.2,0.4,0,12,0.0,,0,0,0.9,8.0,1.0,15.0,5.0,4.0,13.0,13.0,28.0,5.0,24.0,69.0,615.0,908.5
Kenneth Faried,24,DEN,27.2,8.6,1.2,0.9,0.9,13.7,10.3,0.5,0.0,0.0,0.5,0.7,1.7,2.4,19.8,0.6,21.3,1.8,6.5,16.9,7.5,1.6,2.3,12.4,0.1,1.2,2014,11.6,0.4,0,11,0.0,,0,0,1.0,7.0,18.0,0.0,3.0,12.0,0.0,10.0,0.0,30.0,25.0,10.0,2777.0,865.5
Derrick Favors,22,UTA,30.2,8.7,1.2,1.0,1.5,13.3,10.2,0.5,0.0,0.0,0.5,0.7,1.8,3.2,19.0,0.6,20.8,1.5,5.1,16.7,7.3,1.8,3.8,12.9,0.1,0.7,2014,12.4,0.3,0,15,0.0,,0,0,0.9,1.0,15.0,0.0,9.0,16.0,0.0,10.0,0.0,31.0,16.0,10.0,2777.0,1451.5
Raymond Felton,29,NYK,31.0,3.0,5.6,1.2,0.4,9.7,9.4,0.4,3.0,0.3,0.4,0.7,2.0,2.4,12.9,0.5,18.2,0.5,2.2,5.7,28.1,2.1,1.2,16.3,0.1,-0.9,2014,10.2,0.5,0,9,0.0,,0,0,0.8,0.0,0.0,14.0,1.0,0.0,21.0,1.0,35.0,0.0,14.0,71.0,595.5,1608.0
Randy Foye,30,DEN,30.7,2.9,3.5,0.8,0.5,13.2,10.8,0.4,6.1,0.4,0.5,0.8,1.8,2.5,13.3,0.6,18.8,1.8,4.6,5.0,17.7,1.3,1.2,13.2,0.1,0.9,2014,7.7,0.4,0,11,0.0,,0,0,1.0,5.0,0.0,5.0,9.0,1.0,8.0,14.0,13.0,1.0,10.0,40.0,1147.5,2045.0
Channing Frye,30,PHO,28.2,5.1,1.2,0.7,0.8,11.1,9.5,0.4,5.3,0.4,0.5,0.8,1.1,3.0,13.2,0.6,17.3,1.8,5.3,10.1,6.4,1.3,2.1,9.8,0.1,1.1,2014,7.8,0.6,0,9,0.0,,0,0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,5.0,0.0,5.0,5.0,5.0,3692.0,3132.0
Marc Gasol,29,MEM,33.4,7.2,3.6,1.0,1.3,14.6,12.1,0.5,0.2,0.2,0.5,0.8,1.9,2.5,18.2,0.5,21.7,2.4,5.6,12.7,17.7,1.6,3.2,12.0,0.1,2.9,2014,13.1,0.6,1,7,0.0,,0,0,0.7,4.0,7.0,9.0,2.0,5.0,2.0,6.0,11.0,12.0,20.0,28.0,1530.5,1150.5
Pau Gasol,33,LAL,31.4,9.7,3.4,0.5,1.5,17.4,14.8,0.5,0.2,0.3,0.5,0.7,2.4,2.1,19.3,0.5,26.4,1.3,3.0,16.4,18.7,0.7,3.5,12.4,0.1,0.6,2014,15.1,0.3,0,14,0.0,,0,0,0.7,6.0,12.0,1.0,14.0,24.0,2.0,20.0,3.0,36.0,19.0,26.0,1617.0,1216.0
Taj Gibson,28,CHI,28.7,6.8,1.1,0.5,1.4,13.0,10.9,0.5,0.1,0.0,0.5,0.8,1.8,2.5,16.0,0.5,23.0,0.5,5.7,13.5,7.3,0.9,3.7,12.8,0.1,-1.1,2014,9.8,0.6,1,4,0.0,,0,0,1.0,7.0,8.0,0.0,4.0,3.0,0.0,11.0,0.0,11.0,15.0,11.0,2642.5,1527.5
Eric Gordon,25,NOP,32.1,2.6,3.3,1.2,0.2,15.4,12.8,0.4,4.0,0.4,0.5,0.8,2.1,1.8,14.9,0.5,23.2,0.4,2.5,4.7,16.6,1.9,0.5,12.8,0.1,-1.2,2014,7.3,0.4,0,12,0.0,,0,0,0.8,5.0,0.0,3.0,9.0,0.0,3.0,14.0,6.0,0.0,8.0,26.0,1617.0,2394.5
Marcin Gortat,29,WAS,32.8,9.5,1.7,0.5,1.5,13.2,10.4,0.5,0.0,1.0,0.5,0.7,1.6,2.5,17.6,0.6,18.2,2.0,8.1,16.7,8.4,0.8,3.8,11.8,0.1,1.0,2014,13.2,0.5,1,6,0.0,,0,0,1.0,3.0,29.0,0.0,3.0,20.0,1.0,6.0,1.0,49.0,32.0,8.0,3073.0,599.0
Gerald Green,28,PHO,28.4,3.4,1.5,0.9,0.5,15.8,12.3,0.4,6.2,0.4,0.5,0.8,1.8,2.7,16.5,0.6,23.6,1.8,6.1,6.6,8.6,1.5,1.4,11.6,0.1,1.0,2014,6.3,0.6,0,9,0.0,,0,0,1.0,11.0,1.0,0.0,5.0,2.0,1.0,16.0,1.0,3.0,12.0,18.0,2060.5,1811.5
Jeff Green,27,BOS,34.2,4.6,1.7,0.7,0.6,16.9,14.3,0.4,4.8,0.3,0.5,0.8,2.0,2.2,13.1,0.5,23.6,0.0,3.3,7.7,8.4,1.0,1.3,11.1,0.1,-2.1,2014,7.6,0.3,0,12,0.0,,0,0,1.0,7.0,1.0,1.0,18.0,3.0,2.0,25.0,3.0,4.0,9.0,31.0,1432.5,2207.0
Tobias Harris,21,ORL,30.3,7.0,1.3,0.7,0.4,14.6,11.7,0.5,2.1,0.3,0.5,0.8,1.3,2.3,16.5,0.5,22.2,0.1,4.1,13.0,7.7,1.1,1.0,8.7,0.1,-1.7,2014,9.4,0.3,0,13,0.0,,0,0,0.7,4.0,2.0,0.0,8.0,13.0,0.0,12.0,0.0,15.0,6.0,12.0,2532.5,2844.5
Kyle Lowry,27,TOR,36.2,4.7,7.4,1.5,0.2,17.9,13.7,0.4,6.3,0.4,0.5,0.8,2.5,3.4,20.1,0.6,22.9,5.7,11.7,7.5,34.7,2.2,0.4,13.4,0.2,5.9,2014,13.8,0.6,1,3,0.0,,0,0,1.0,13.0,2.0,34.0,6.0,2.0,24.0,19.0,58.0,4.0,49.0,135.0,127.0,265.0
Kendall Marshall,22,LAL,29.0,2.9,8.8,0.9,0.1,8.0,7.8,0.4,3.3,0.4,0.5,0.5,2.8,1.4,12.6,0.5,16.3,-1.0,0.9,5.3,44.3,1.5,0.2,25.6,0.0,-4.5,2014,12.7,0.3,0,14,0.0,,0,0,0.7,0.0,0.0,12.0,1.0,0.0,26.0,1.0,38.0,0.0,12.0,77.0,531.0,1811.5
Vander Blue,22,LAL,37.0,4.5,4.0,1.5,0.0,11.0,15.0,0.3,5.0,0.2,0.3,0.4,3.0,2.0,4.0,0.3,23.0,-0.1,-0.2,6.7,16.8,2.1,0.0,15.7,-0.2,-8.5,2015,10.0,0.3,0,14,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4863.0,6437.0
Dion Waiters,22,CLE,29.6,2.8,3.0,0.9,0.2,15.9,14.2,0.4,3.6,0.4,0.5,0.7,2.2,2.2,14.0,0.5,26.9,0.0,1.6,5.3,18.2,1.6,0.7,12.3,0.0,-2.1,2014,6.9,0.4,0,10,0.0,,0,0,0.9,5.0,0.0,2.0,11.0,0.0,4.0,16.0,6.0,0.0,7.0,28.0,1530.5,2603.5
Deron Williams,29,BRK,32.2,2.6,6.1,1.5,0.2,14.3,11.2,0.5,4.2,0.4,0.5,0.8,2.2,2.3,17.6,0.6,21.8,1.6,5.4,4.9,32.8,2.4,0.5,15.0,0.1,1.2,2014,10.4,0.5,1,5,0.0,,0,0,0.8,8.0,1.0,26.0,6.0,0.0,17.0,14.0,43.0,1.0,35.0,100.0,351.0,527.0
Russell Westbrook,25,OKC,30.7,5.7,6.9,1.9,0.2,21.8,17.2,0.4,4.7,0.3,0.5,0.8,3.8,2.3,24.7,0.5,34.4,3.0,5.2,10.5,40.2,3.1,0.4,16.1,0.2,6.4,2014,14.7,0.7,1,2,0.0,,0,0,0.6,6.0,6.0,24.0,3.0,4.0,6.0,9.0,30.0,10.0,36.0,69.0,615.0,500.5
David West,33,IND,30.9,6.8,2.8,0.8,0.9,14.0,11.7,0.5,0.2,0.3,0.5,0.8,1.7,2.3,17.5,0.5,21.9,2.5,8.1,12.3,16.1,1.3,2.3,11.2,0.2,2.0,2014,11.3,0.7,1,1,0.0,,0,0,1.0,7.0,12.0,4.0,2.0,4.0,2.0,9.0,6.0,16.0,23.0,21.0,1877.0,961.5
Martell Webster,27,WAS,27.7,2.8,1.2,0.5,0.2,9.7,7.5,0.4,4.8,0.4,0.6,0.8,0.7,1.9,11.5,0.6,14.7,1.0,5.0,6.0,6.7,1.0,0.6,8.3,0.1,-0.1,2014,4.7,0.5,1,6,0.0,,0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,3448.0,3489.5
John Wall,23,WAS,36.3,4.1,8.8,1.8,0.5,19.3,16.3,0.4,3.8,0.4,0.5,0.8,3.6,2.7,19.5,0.5,27.4,3.4,7.9,6.5,40.5,2.6,1.1,16.3,0.1,2.6,2014,15.2,0.5,1,6,0.0,,0,0,1.0,18.0,0.0,40.0,18.0,0.0,31.0,36.0,71.0,0.0,58.0,178.0,27.5,153.5
Kemba Walker,23,CHA,35.8,4.2,6.1,1.2,0.4,17.7,15.7,0.4,4.5,0.3,0.4,0.8,2.3,1.8,16.8,0.5,25.8,2.4,5.1,6.6,29.7,1.7,1.0,11.6,0.1,1.7,2014,11.9,0.5,1,7,0.0,,0,0,0.9,12.0,2.0,24.0,11.0,0.0,22.0,23.0,46.0,2.0,38.0,115.0,248.0,457.5
Dwyane Wade,32,MIA,32.9,4.5,4.7,1.5,0.5,19.0,14.1,0.5,0.6,0.3,0.6,0.7,3.0,2.0,22.0,0.6,27.9,1.9,5.5,8.5,25.5,2.3,1.4,15.5,0.1,2.3,2014,11.2,0.7,1,2,0.0,,0,0,0.7,6.0,3.0,7.0,6.0,0.0,5.0,12.0,12.0,3.0,16.0,36.0,1259.5,1451.5
Kevin Martin,30,MIN,32.0,3.0,1.8,1.0,0.1,19.1,15.0,0.4,4.4,0.4,0.5,0.9,1.6,1.8,16.3,0.6,25.0,0.8,5.3,5.1,9.2,1.5,0.2,8.3,0.1,-0.6,2014,5.9,0.5,0,10,0.0,,0,0,0.8,5.0,0.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,5.0,16.0,2200.5,3132.0
Nikola Vucevic,23,ORL,31.8,11.0,1.8,1.1,0.8,14.2,12.2,0.5,0.0,,0.5,0.8,2.0,3.0,18.8,0.5,21.8,1.2,4.4,19.5,10.2,1.7,2.0,12.9,0.1,0.5,2014,14.7,0.3,0,13,0.0,,0,0,0.7,5.0,14.0,1.0,5.0,27.0,0.0,10.0,1.0,41.0,20.0,12.0,2532.5,1150.5
